"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V69";"V70";"V71";"V73";"V75";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"Area1";"Area2";"Area3";"Area4";"Area5";"Area6";"Area7";"Area8";"V15.V77.Ratio";"Ar.1.V17";"Ar.1.107"
3,399637763;2,32794692;2,119973609;2,127844825;6,036251589;9,388817949;14,58146474;8,604009381;10,89221235;10,22238105;9,112314272;7,759264499;14,69007394;15,74605171;16,18023313;16,05273075;3,710514394;1,99373506;1,526660235;1,281648883;2,379653774;2,555595263;0,918708516;2,280584034;1,707313204;2,760180036;2,410354098;1,082287491;2,316920324;3,302752359;1,529995817;1,997420497;4,231848185;2,013213757;2,057449411;11,98206758;2,167939734;0,722324944;2,434500802;10,85546765;1,504742143;0,989349413;1,567172559;1,510586376;10,17420122;2,026354373;1,178872927;0,839141895;0,894493733;9,751211016;2,916955862;1,411441495;0,611688866;1,188461286;1,340205471;1,135256401;13,98811341;2,164198679;5,067392028;4,011685356;8,181726712;7,970585378;4,961821361;4,117256023;5,704249454;5,187962891;5,32476548;4,940086224;3,663923158;5,8800481;5,571850491;4,070663168;9,079077384;143,5830641;10,46764411;11,13812358;12,17040704;18,17378982;51,94996456;91,63309951;138,5089025;43,99491399;72,21611156;22,2978769;94,51398846;98,06585049;25,80186945;31,02345343;56,82532289;157,2134189;82,73304559;29,48621682;44,99415647;147,7423083;58,74627028;33,38570747;55,61033055;109,7569401;36,15818544;33,53604698;40,06270772;73,59875471;48,30419277;14,11905904;6,963651562;7,453776217;8,270916384;11,49678957;34,18513374;89,37865701;26,68529636;76,99916411;60,17692951;38,26692672;51,11173029;25,88743383;72,5564224;1,782145085;0,041514546;1,850329172
3,319790248;2,550828434;2,511374131;2,395140704;6,134937799;10,40970743;14,00724119;9,712893682;11,67865493;10,77098646;9,27270767;7,809514824;15,35684576;15,86915299;15,80647941;15,59929696;3,237646912;2,102448908;1,796946636;1,574211751;2,967400727;2,525647384;0,715291404;2,435222328;1,920831549;3,173993791;2,185721939;1,164869048;2,388996699;3,533119984;1,420944449;2,055463303;4,333107072;1,877940903;1,699629975;12,02172609;1,914355892;0,538472852;2,299743837;11,05390683;1,434499705;1,060089649;1,404246251;1,477082143;10,49323524;2,207642553;1,233179172;0,779420447;0,89787911;10,23872448;2,747081041;1,679397636;0,562523206;1,395865283;1,758551331;1,569475184;13,73523003;1,864066933;5,297874441;4,611112939;8,044920447;7,554376517;7,161941374;2,747046006;5,34009582;6,338559114;4,752572581;4,989001884;4,723891798;7,161822421;5,375917748;3,577570877;9,90898738;134,6946859;14,21142736;13,7758057;11,85680699;16,36875751;56,21279756;78,48188838;126,8248597;34,70265004;63,31507038;28,80713929;92,12220967;84,02847729;34,4232081;38,96371294;73,38692104;167,5925815;80,71307249;39,10700008;47,77250891;145,8403055;55,84030545;41,67687955;48,32312045;112,8497621;34,44906471;31,66499277;46,73570459;78,40069736;54,78240703;16,49817477;8,595358549;9,092013724;9,286927512;11,30993247;38,28423226;102,0501961;26,60638304;89,33513006;66,63618644;42,48863007;59,56156604;29,77356402;79,3512525;1,595165965;0,031726023;1,862827898
3,185978714;2,668948795;2,747311529;2,354215583;6,498458073;9,029233656;14,53678824;9,862403916;12,22331326;11,21618605;9,924032127;8,275651857;14,54613142;15,44787604;15,76152849;15,54258582;3,810463649;2,315081604;1,940891955;1,420582063;2,736293983;2,33426025;1,408791289;2,701714115;1,769905821;3,001514577;2,408371259;1,695577934;2,344385046;3,475697888;1,517662018;2,249390977;4,508598861;1,720460903;2,040758224;11,78136669;2,076906422;1,028016736;2,219986694;10,43661864;1,48510453;1,491935586;1,568530522;1,303609914;9,598695485;2,293098879;1,410172836;0,857894772;0,785907686;9,199057249;2,939041915;1,350439561;0,990915372;1,275639568;1,887182182;1,419185318;13,837464;1,895543013;5,402297587;4,738857533;8,71949786;7,013509149;5,686629039;4,454526081;6,125545253;6,097768002;5,324909853;5,280396848;4,582007068;6,932030473;5,849180551;3,761219126;10,14115512;138,4567854;12,08556649;13,92985039;12,70835168;14,83203024;53,55579881;84,90098657;132,6086093;38,17341166;70,1260864;24,30911121;94,43519761;91,51301863;28,07532872;35,30582423;63,38115296;158,8894173;80,43710958;31,97050546;46,48180226;155,7363776;65,92248272;34,92986156;54,88403328;102,5348344;32,3066219;32,00900358;38,21920893;70,22821251;56,87980451;17,23410341;8,319348984;10,03467365;9,748995587;11,54268287;39,64570109;100,2717269;29,85438166;86,9144397;67,45789355;45,30653492;54,96519201;31,9492477;80,81518078;1,554214318;0,038001377;1,762870456
3,193901038;2,680881281;2,82719383;2,507852268;6,31527114;9,885886598;13,64268884;9,271862492;11,44393053;11,36800628;10,07453898;8,383215068;14,93590551;15,99552804;16,13282871;15,73276368;2,741881908;2,184414202;1,957249282;1,48945349;3,070931648;3,076956398;0,418061715;2,712570827;1,844956256;3,315461085;2,938598837;1,004041154;2,37476043;3,757138563;1,889414704;1,757028803;4,736771561;2,342522978;1,512326557;11,87791414;2,622617243;0,321126893;2,420391151;10,76869342;1,929260579;0,932959622;1,570756581;1,484691079;10,07786018;1,90500082;1,428700673;0,891526734;0,926121551;9,784555733;2,242293463;1,926203855;0,314981779;1,73021373;1,796770499;1,261399166;13,39790039;2,57278522;4,854311737;4,660139267;8,931933596;7,038752018;6,941665783;2,57278522;4,926296109;6,51763442;5,364135286;4,483479098;4,788383395;7,146038601;5,917667861;3,854849535;9,514451004;133,1952828;11,18989959;14,16031382;12,59734452;16,09236961;54,03992754;79,15535526;139,555895;47,0533217;63,65164529;28,85092803;92,50257332;87,73039141;31,60750225;29,25420538;60,86170763;158,8601752;76,67546874;35,68291393;46,50179252;138,3468186;44,56681295;38,73573289;55,04427281;125,9774832;47,14758543;33,45749913;45,37239867;78,8298978;55,47224607;17,95378917;8,433325375;10,08490214;9,544525566;9,455703822;37,5184569;101,5434644;29,66095207;84,805712;62,04844829;45,98699248;55,55647195;29,24924005;78,78620072;1,6956132;0,027002052;1,830527365
3,156006875;2,662421081;2,511111099;2,529214582;5,731621304;10,43765545;14,71455706;9,653624194;11,86559784;10,91613321;9,445803092;7,68027819;15,09667887;15,90802294;16,30135521;16,05646478;3,310678369;2,271484242;1,831278594;1,676702993;2,77545364;2,70899793;0,738079735;2,453520504;2,031711459;2,983823579;2,621792298;0,869020518;2,583048722;3,371941555;1,570035618;2,049046893;4,061195679;1,885582133;1,593880435;12,57700221;2,186138183;0,511718032;2,165180382;11,43831862;1,49311855;0,740003141;1,519745505;1,370810035;10,78434571;2,040827672;1,037768191;0,794580204;0,789057603;10,4344452;2,738068549;1,755832558;0,562428949;1,579754021;1,530401076;1,487139041;14,11273071;2,156111636;5,19426894;5,19426894;7,889408485;8,379433856;6,223322221;4,16521566;5,582162611;6,283435228;4,863036597;5,056330055;4,597294139;6,930645182;5,12367723;3,479462567;10,38853788;136,0310436;13,95816735;12,03409287;12,54906916;15,19689367;53,73822305;82,29282053;132,9057289;35,24683877;68,97292675;28,68596335;97,65889009;94,5682909;33,77845313;33,13610379;66,91455692;156,6392826;80,04049937;36,97962017;39,6191631;150,1820063;59,62200472;40,12919029;50,4308113;109,7148058;36,44902446;28,60288686;44,66289451;73,26578136;53,04428497;15,28299308;8,865677564;8,832925824;9,399499051;10,66318945;37,76129189;102,4156561;27,52225963;88,78376756;68,01656862;41,05054628;61,36510986;27,4186577;81,6484572;1,569167423;0,032325901;1,930757596
3,327809904;2,252459929;2,108755417;2,934179713;7,288118498;8,768986273;14,19702465;9,3035517;12,13951856;11,45209848;10,67804189;9,535395913;14,78097154;15,92034843;16,03725734;15,55828141;3,788224359;1,88420819;1,496055965;1,744205296;3,226824755;2,304824852;0,943880445;2,252006951;2,325686109;3,625700127;2,559824464;0,841483579;3,104968654;4,171765193;1,956340331;2,549005219;5,030050363;1,836955374;2,275027116;11,44629892;2,301261273;0,753081086;2,657153849;10,32576113;1,920090185;0,771040656;1,827874547;1,793652271;9,607690769;2,641282647;1,17644917;0,922836752;1,025326953;9,015076017;2,891165106;1,282755363;0,630197075;1,31302044;1,479492173;1,706921544;13,42361761;2,612380673;4,822856628;5,345332762;9,243808536;6,79218975;5,546285122;4,621904268;5,672432548;6,467086016;5,711496209;4,804117544;4,499434156;6,669669491;6,312657658;4,11198249;10,16818939;133,797766;12,99421752;10,07664047;10,97656926;15,87297404;49,9204013;83,87736473;133,0533298;39,80036215;67,89902756;25,35394007;93,25296764;89,3935139;28,23576463;33,95245269;62,18821732;156,8090847;73,75793436;30,75706938;52,294081;158,3774243;60,12519451;33,74380279;64,508427;108,1475184;33,43139759;36,82663107;37,8894897;74,71612076;58,23314557;20,8482939;10,11239297;7,555335721;7,989835855;11,72728713;37,38485167;100,2964028;30,71239618;86,77009805;63,70560016;47,37437206;52,92203072;33,84806732;77,23190489;1,577198921;0,037770291;1,722325006
3,58265332;2,369610519;2,525281623;3,174193186;5,07923054;10,15079704;13,96209794;9,833082476;11,81388565;10,97965891;9,553755695;7,810628914;14,1416428;15,51208972;15,81664014;15,72922522;3,461694371;1,930916834;1,794316319;1,982775725;2,644182397;3,594572696;0,451702184;2,542201699;2,464036551;2,830550146;3,308996912;0,135359759;3,004196461;3,105202563;2,306811826;1,838534812;3,665282276;2,456425702;1,478794717;11,7940048;2,652333247;0,306156875;2,590986083;10,87947768;2,13229388;0,110273914;1,329828522;1,654817268;10,28487613;1,796210064;0,907137322;0,612830632;0,857431159;9,968033624;2,944652073;2,325970059;0,338508272;2,034124105;1,444547685;1,422296827;13,20654473;2,602749692;5,01270311;5,639290999;7,711850939;8,097443486;6,121281683;4,530712427;5,392611205;6,421274441;4,937162455;4,93211386;4,900968616;6,855974046;5,227213583;3,935220419;10,65199411;133,6289028;14,75073535;12,1418499;10,60266226;17,597053;55,09230051;78,5366023;141,2060974;41,36083927;68,54271798;31,30254016;99,84525814;92,31464846;34,96015961;24,04316724;59,00332685;162,0926217;83,58686001;37,92241968;40,58334203;142,3931694;54,59000291;39,9151084;47,88805806;113,3383531;42,83539434;25,06244135;45,44051739;70,50295875;56,02288031;15,06855703;11,0931159;9,179589833;8,609973535;12,07164401;40,95432327;100,9199675;29,73790698;83,36856778;64,70902544;42,15588338;58,7640841;24,60448368;82,26042514;1,484852505;0,034301382;1,801406263
3,134666293;2,664997722;2,878831574;2,983975467;5,657273357;10,53395333;13,09736981;9,752468548;11,63107371;10,92422893;9,902714341;8,234734576;14,76341347;15,99237503;15,82113204;14,88461062;2,761572321;1,987487273;1,950176804;1,794279297;3,137558016;2,887474951;0,081482108;2,578611126;2,126234011;3,250426731;3,262968218;0,394411703;2,667047813;3,578286606;2,338585575;1,558611538;4,337537463;2,027042904;1,339559481;11,51800824;2,806472284;0,057900321;2,273877672;10,68288177;2,370724647;0,35505417;1,623338449;1,464328101;10,17892966;1,712469277;1,274497545;0,87114727;0,872538301;10,03276107;2,405462597;2,042061541;0,067008198;2,155655221;1,787746941;1,294534049;12,88281053;2,720274734;4,978616022;5,132593837;8,468779831;7,134305433;7,750216694;2,360993165;4,749059594;6,882014117;5,138250278;4,514532337;5,237936211;7,458793734;5,813445367;3,366602384;10,11120986;128,9893067;12,64758877;14,92962873;13,59124651;15,57091155;56,73937556;72,24993111;142,8261014;48,58182493;60,56172727;33,68254918;94,24427645;81,42108819;36,17761832;24,52630984;60,70392816;153,0478211;64,83431586;40,74184045;47,47166476;155,9567921;50,1169748;45,00722014;60,83259718;119,3002773;40,28854552;29,01634798;49,99538384;79,01173182;57,75468505;17,32814414;10,15251964;10,36540661;9,325866813;10,58274786;40,42654091;103,7131191;29,51268806;85,85484721;62,69494204;45,36880927;58,3443098;27,51053741;80,55321391;1,564712064;0,02662703;1,795752483
3,339797516;2,664071157;2,307284758;2,296216052;6,562322891;9,120310551;14,31759652;8,873266885;11,91663388;11,35474315;10,0455131;8,662390137;14,35559236;15,75862505;16,02808541;15,85617362;3,624736798;2,248289403;1,617259152;1,216653702;3,209694828;2,806132051;0,990561111;2,347655958;1,592044229;3,618349798;2,697458114;0,907512068;2,17057253;4,26997039;1,90237929;1,386258748;5,373752099;2,135183554;1,978543267;11,7424468;2,375869965;0,749939224;2,439752393;10,46252383;1,854890987;0,81404551;1,759830889;1,569109362;9,760748302;1,395581637;1,455216679;1,074138921;1,047510732;9,383144392;2,821295959;1,594985954;0,688461681;1,410557662;1,514148273;0,843817356;13,79243408;2,167382498;5,319938858;4,433282381;9,014340842;6,945475731;5,911043175;3,842178064;5,873026201;6,043607682;5,565561581;5,104743594;3,768523291;6,150510227;5,997876748;4,113726821;9,753221239;131,8349296;7,061313952;11,36163073;12,47169756;16,27056133;47,16520356;84,66972608;152,3703702;52,37815719;71,74003277;28,25218021;99,99221299;92,55499051;28,3849077;20,56831587;48,95322357;160,7067516;81,53008867;31,4781919;47,69847107;145,9719082;57,06791919;34,38396714;54,52002187;111,6416041;39,43496889;32,84258345;39,36405176;72,20663521;55,96622216;19,91289014;6,928586468;8,26834652;9,565922318;11,29047671;36,05333202;97,44376774;30,29133673;82,77970543;60,48334263;43,33705384;54,1067139;28,67299153;75,14740495;1,643363256;0,037198241;1,741117481
2,906630969;2,42439892;2,190178427;2,1301519;6,359503494;8,685095379;13,88303411;8,348830666;10,94140068;10,3986144;9,352356733;8,137794795;14,10341396;15,21005061;15,41548956;15,1417494;3,305969927;2,126774044;1,586259059;1,227384498;2,695013155;2,22042716;1,285853226;2,265239848;1,582559717;3,044534444;2,274431408;1,267780129;2,176589685;3,633555511;1,59519273;1,839674507;4,702927559;1,727688823;1,922702177;11,4913584;2,039071603;0,997699968;2,153035376;10,22568261;1,576836581;1,158409194;1,649797288;1,340632107;9,484375443;1,881224021;1,374546825;0,943940822;0,842729611;9,060972678;2,510153453;1,237929675;0,874441566;1,139875686;1,519108183;1,067322102;13,40490119;1,9665873;4,775997729;4,053577905;8,428231287;6,943257203;5,217476511;3,612099123;5,43274397;5,508656712;5,189806947;4,622524694;3,726305972;5,968214583;5,72567517;3,650391;8,829575634;138,7339088;9,350329495;11,99176922;12,73271668;15,38460047;49,45941586;89,27449297;141,63385;46,4642859;71,20540347;23,96416062;95,16956409;91,28558619;26,18958049;29,01582051;55,205401;159,5639777;79,01551467;30,01539895;50,5330641;151,2087147;59,26748385;33,70486117;58,2363697;110,364919;36,27203447;35,37102005;38,7218645;74,09288455;52,00364253;17,30193055;7,124909622;8,16595076;9,043254461;10,36759714;34,70171198;85,4297542;25,38128241;73,94897072;55,73435134;37,92000902;47,50974518;26,43922554;67,21513482;1,745892464;0,038698109;1,642764815
2,388032249;2,584477931;2,810463775;2,676608073;5,780993663;10,3544044;14,92552258;9,508795517;12,04224661;11,12976647;9,7875395;7,868676316;14,96011133;15,81017611;16,12150921;15,74112356;2,768327967;2,384953521;2,161600033;1,810621719;2,916743371;2,12388777;1,153131385;2,698399329;2,08595156;3,068396425;2,507545926;1,26770793;2,602218351;3,410067294;1,590314835;2,144575885;4,133785596;1,358277244;1,324015219;13,0588311;1,954098683;0,726409126;1,701346342;11,73965505;1,455975048;1,000933789;1,457306949;1,033298432;10,8626619;2,046294046;1,138230754;0,765039351;0,590084547;10,42046264;2,212987369;1,414719008;0,886068214;1,545914091;1,872365784;1,57674105;14,3717078;1,740518246;4,575076532;5,768574757;7,906925745;8,205300302;6,315594778;4,028056512;5,153281489;6,888965122;4,381854152;4,513774591;4,995020925;7,186176795;4,947514218;2,682292463;10,34365129;134,0057186;14,2666613;13,43741222;12,14717539;10,93839339;50,78964229;83,21607627;133,5753478;32,4686304;71,25006931;29,85664806;101,1067174;91,31709562;34,65704774;32,15799094;66,81503867;155,6077067;76,96179677;38,05746546;40,58844443;159,7207179;65,88671891;41,00043659;52,83356237;105,7160524;34,07081077;28,10364034;43,54160126;71,6452416;53,24232247;16,13763338;9,466261619;10,03699449;9,20420426;8,39722872;37,10468909;100,639266;24,41720554;88,87899696;67,35168286;38,730618;61,90864802;26,97034894;79,11195193;1,558589782;0,027507434;1,890211797
2,770843568;2,628346841;2,508014805;2,589168538;5,88427841;9,813565756;14,22967119;9,308444414;11,41567191;10,52662181;9,326410065;7,954646992;14,73037736;15,79236624;15,78726943;15,3073214;3,061834938;2,270287808;1,828681256;1,60574029;2,649127614;2,183749429;1,176468979;2,404100106;1,921614819;2,840688479;2,427466384;1,135621194;2,507901851;3,255420636;1,796128602;2,041927927;4,116590463;1,54307395;1,581174609;12,18307284;2,067578538;0,828621639;1,916047826;10,97502143;1,753623891;0,989751474;1,590795237;1,191139691;10,26705595;2,091823815;1,240136788;0,828873863;0,684099806;9,885443086;2,464951343;1,395167516;0,889623295;1,410475787;1,752969173;1,3952573;13,6405454;2,126320312;4,854429392;5,014906396;7,863373229;7,90349248;5,81729142;4,052044368;5,332122746;6,08354916;4,812248003;4,749742154;4,55870226;6,864107155;5,525310294;3,124248559;9,869335788;138,1680538;13,04896085;14,00157248;13,55302214;13,7496041;54,35315955;83,81489425;136,0786634;41,34214705;68,35608085;26,38043547;94,73651632;85,3287845;30,54992443;30,87237578;61,42230022;160,3085334;74,74761024;35,44120453;50,11971859;157,9587426;62,2417632;39,45881626;56,25816309;107,8358281;33,63949231;30,91032413;43,28601168;74,1963358;52,89909407;15,45151073;8,879471876;9,110292382;9,535410402;9,922408684;37,44758334;95,73146196;26,2509703;82,98137746;63,72466964;40,04329701;55,68816495;27,29321251;76,47475414;1,599628361;0,031983581;1,80969946
2,81503177;2,900491711;2,716672516;2,794456999;6,371889586;10,7494171;14,11434635;9,098727085;11,14135352;11,17192629;10,18632701;8,724065193;15,9077792;17,17364703;17,09588625;16,13469918;2,204384612;2,302852285;1,906934947;1,662836564;3,064345111;2,777164924;0,629658754;2,509166275;1,991412424;3,264523917;3,101259662;0,688743078;2,639072506;3,757251767;2,21042378;1,793205337;4,720436076;2,108219634;1,260874767;12,76560478;2,835879283;0,485948765;2,135045211;11,63901299;2,294113356;0,657168048;1,870510991;1,364258052;10,98759658;1,989709098;1,404969618;1,022169965;0,822725453;10,66820507;1,829812387;1,844093976;0,497916636;1,869472612;1,746090353;1,311341121;13,89173708;3,087052684;4,494385525;5,039159528;8,852577549;8,126212212;7,036664206;2,496880847;4,507236897;6,634116622;5,456873258;4,171823;4,926904085;7,398620756;6,186050447;3,369094401;9,533545053;135,0243812;11,61405177;13,95019496;14,69159331;14,49459256;54,75043261;80,27394858;141,0605508;50,69392798;61,83705125;28,52957156;90,36662281;83,81996356;31,49943279;27,32539744;58,82483023;153,079745;65,989636;36,35970032;50,73040869;145,0944702;40,53559012;41,5998097;62,95907037;132,0165931;48,48706303;34,88294459;48,64658552;83,5295301;51,07946591;16,44604726;8,64419054;9,089927433;9,451483931;7,447816747;34,63341865;105,335834;29,58386693;88,00828507;63,80227118;46,31499763;59,02083634;28,98744873;81,12982008;1,793234957;0,020927205;2,062195289
3,453969371;2,854776639;2,372367861;2,644977033;6,067815811;9,726576031;13,76785885;10,06600881;12,01198006;10,86537807;9,568405946;8,088045315;14,64058867;15,49795529;15,66294096;15,1051541;3,629946241;2,252417557;1,61822257;1,631664087;2,879729606;2,537698961;1,015890853;2,222021887;2,009217369;3,080548999;2,641048547;0,726728486;2,668315032;3,532313881;1,755024556;2,063199125;4,269821634;1,849869538;1,834469822;11,42081474;2,328241141;0,744975923;2,245611115;10,34411278;1,745388014;0,660730406;1,78811214;1,483943472;9,819781256;2,184362429;1,101672805;0,938630146;0,872839799;9,543083491;3,026926244;1,632474153;0,788780934;1,567002728;1,517046361;1,533778394;13,2144698;2,33757769;5,724680058;4,675155381;8,348491751;7,20355574;6,5356764;3,864159039;5,882363798;6,129616263;5,318828179;5,448181331;4,617827483;7,169717042;5,678174032;3,68433936;10,39983544;134,6281779;13,99757888;12,0964046;14,32796882;16,39608061;56,8180329;77,81014499;132,2988293;39,41552836;64,6664498;28,21685112;92,88330092;89,62051633;32,68597347;33,70359185;66,38956531;155,2262041;73,55829077;36,07080777;45,59710561;157,0271463;61,02890323;39,95531045;56,04293265;106,2926708;32,32103953;30,29866618;43,67296505;73,97163123;58,51688996;17,15497099;9,528456531;8,711570296;10,44346613;12,67842601;41,36191897;102,4294492;30,25609712;87,60127447;66,59990897;45,32885753;57,10059172;30,50068275;81,42808375;1,506075847;0,035438502;1,750425378
3,101394222;2,829745982;2,708567453;2,584052463;5,98045629;9,412787674;13,63661473;9,125258335;11,03907696;11,10297953;9,910438692;8,031833259;14,46641029;15,55151409;16,15098421;15,67665844;2,739832726;2,321949977;1,839830722;1,550516339;2,586947196;3,168302938;0,612867375;2,571313403;1,929262074;2,82123374;3,197242698;0,819374146;2,59969834;3,294123508;1,85664326;2,053509597;4,121680402;2,395500196;1,488983992;11,79217425;2,859459067;0,463740344;2,289273168;10,53851163;1,859545558;0,754886418;1,727087241;1,384780405;9,825214469;2,173051305;1,15509607;0,883070823;0,792086625;9,463105467;2,179305055;1,883734465;0,445656437;1,717650553;1,507393278;1,391518548;12,99468173;3,150225873;4,577671972;5,069894764;8,515454313;7,629453286;5,512895278;4,134671458;5,061782703;5,977294257;5,612472579;4,508695956;4,616562379;6,981509221;5,726299623;3,884484187;9,647566736;138,9544241;13,01844436;12,55566841;14,05184831;16,1001918;55,72615288;83,22827119;135,5589655;44,07582038;66,18901958;25,29412552;91,4831451;97,96138571;29,34497956;31,42259016;60,76756972;147,8371901;75,35893619;32,3402876;40,13796632;139,0298351;44,44680542;36,33410177;58,2489279;126,3893586;50,328199;32,79070202;43,27045757;76,06115959;53,50127123;15,7514504;8,967590317;9,560360378;10,05803414;9,163835995;37,74982083;96,00717159;30,31154253;78,86926394;60,38668411;44,41537045;51,59180113;27,27746281;77,52459175;1,674099247;0,028537792;1,794483932
3,549442484;2,424187194;2,615431021;2,96609616;7,22534496;8,541769071;14,20864456;10,05409808;12,4943086;11,73337387;10,90776626;9,513691059;14,64004451;15,88767255;16,05724653;15,57220321;4,106813985;1,978041163;1,76697524;1,654874239;2,987603976;2,539008753;0,987682128;2,680630731;2,189666863;3,33638539;2,824985504;1,311374094;2,928230491;3,843176175;2,062660301;2,591766456;4,859264302;2,003868738;2,385171554;11,18316292;2,528746763;0,777222501;2,746388286;10,00488898;2,048852495;1,200784685;1,752082826;1,698257581;9,187694966;2,723467407;1,383367341;0,881651646;0,968964151;8,682593965;3,12526705;1,381197057;0,654226471;1,407858396;1,800310152;1,685238952;13,27307318;2,783865537;5,170035997;5,368883535;9,494969956;6,561968765;5,468307305;5,070612228;6,084855148;6,409453454;6,05235755;5,160690578;4,8934075;7,111444611;6,699977587;4,389040292;10,53891953;136,2492427;13,06949705;12,47108942;11,56313612;16,46241468;53,56613726;82,68310542;133,5048542;42,39377899;67,31575763;23,79531758;91,11107521;89,01858371;26,74226183;33,42564875;60,16791058;155,79262;74,18401416;29,84054079;51,76806504;158,4308281;61,22904837;32,78947084;64,41230892;106,1224091;34,19627859;35,32278752;36,60334302;71,92613055;60,71355156;19,95543974;10,1225528;9,372810457;8,614206075;12,64854249;40,75811182;105,5035216;34,75928841;89,24255529;67,90312616;52,57630051;52,92722106;36,31533424;84,16409243;1,523614113;0,038925847;1,737726073
3,299857323;2,436713762;2,625282586;2,523131828;6,47420886;9,138953508;14,38356178;9,743212245;12,00736492;11,03829045;9,903422779;8,354758717;14,63843694;15,55827776;15,80602393;15,53908279;3,800531147;2,080548748;1,863017397;1,538412957;2,724854675;2,383727206;1,049517004;2,654282466;1,946605541;3,00415823;2,451662679;1,476023214;2,53410874;3,441628147;1,61511639;2,352840558;4,386801768;1,791101618;2,058284554;11,68969662;2,128523665;0,784550594;2,384184995;10,50876468;1,584036263;1,309279799;1,519508544;1,434269594;9,711183559;2,417242687;1,308942238;0,794445761;0,832185545;9,285620708;2,976000119;1,387774878;0,732643741;1,314257971;1,798538364;1,533997172;13,64030822;2,153732877;5,179214776;4,974097359;8,563652154;7,230388944;5,589449609;4,563862525;5,881079895;6,12628503;5,297259254;5,096418739;4,646793507;6,852721223;5,8470942;3,849386172;10,15331213;138,6612456;13,13366064;13,38305033;11,83755079;15,74803178;54,10229354;84,55895203;131,2015428;37,87014598;68,97796075;24,35343604;93,33139679;90,61602025;28,55800965;35,6647966;64,22280625;159,1214368;79,29768076;32,38083631;47,44291977;155,5219295;63,6832995;35,35469788;56,48393214;104,4496713;32,64766117;32,56630967;39,23570047;71,80201014;56,2053475;16,98531839;8,92908702;9,560223672;8,863689223;11,8670292;39,22002911;99,53982487;29,4988898;86,10665545;66,56630466;44,91966657;54,6201583;31,48649715;79,99947409;1,556735745;0,038181011;1,771002748
3,138925419;2,225565087;2,495292868;3,021114745;5,023486168;9,802597368;13,7159778;9,10622613;10,82698343;10,47607869;9,187877218;7,447567589;14,02762764;15,20494367;15,62069602;15,54347764;2,907198737;1,886397105;1,815349401;1,947130045;2,270908145;3,323662761;0,276593536;2,559282216;2,412392525;2,457334721;3,08193574;0,426305592;2,959640087;2,7199958;2,03154006;2,1466217;3,269405829;2,341712111;1,353120773;11,84864476;2,523418432;0,193333714;2,406796741;10,88381456;1,904373323;0,354467117;1,265855467;1,478753531;10,20149423;2,122248222;0,847016203;0,545626665;0,716553433;9,796183115;2,407545793;2,080805129;0,200913323;1,810114383;1,421772233;1,586901915;13,11656416;2,500639931;4,340733464;5,237189289;7,549101677;8,068102417;5,567462487;4,010460266;4,793595841;6,033387592;4,736881459;4,287437599;4,818788531;6,664002944;5,003449439;3,694832885;9,577922753;140,0027428;16,9513362;12,41033126;10,61395712;16,84163625;56,81726083;83,185482;134,04912;38,36294159;68,99646934;26,68970909;95,68617843;94,98168108;32,70910337;28,99954379;61,70864716;159,7853491;83,92397293;35,96249185;39,89888429;137,4278662;49,53736301;38,39092508;49,4995781;120,4353533;47,73351491;27,49656074;45,20527762;72,70183836;51,60924038;13,30754808;10,93194191;9,156942781;8,185523887;10,02728371;38,30169229;90,79383807;25,94665412;75,45134792;59,62578749;38,10244652;52,69139155;22,75995637;74,96827764;1,630906452;0,03201978;1,759255463
